einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
11;Bundesministerium für Arbeit und Soziales;A;Besondere Finanzierungsausgaben;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44357;018;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;nein;77;2;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
11;Bundesministerium für Arbeit und Soziales;A;Besondere Finanzierungsausgaben;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44657;018;Beihilfen aufgrund der Beihilfevorschriften;nein;77;2048;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
11;Bundesministerium für Arbeit und Soziales;A;Besondere Finanzierungsausgaben;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45357;018;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;77;0;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
11;Bundesministerium für Arbeit und Soziales;A;Besondere Finanzierungsausgaben;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63257;018;Erstattungen des Bundes für Versorgungslasten;nein;78;1192;57;Versorgung der Beamtinnen und Beamten sowie der Richterinnen und Richter
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;42401;011;Zuführung an die Versorgungsrücklage;ja;78;1320;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44101;840;Beihilfen aufgrund der Beihilfevorschriften;ja;78;3200;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;44301;840;Fürsorgeleistungen und Unterstützungen einschließlich Inanspruchnahme von besonderen Fachdiensten/-kräften;ja;78;290;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;45202;223;Unfallkasse des Bundes;ja;79;100;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52601;011;Gerichts- und ähnliche Kosten;ja;79;455;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52602;011;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;79;1020;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;52703;011;Reisen in Angelegenheiten der Personalvertretungen und der Gleichstellungsbeauftragten sowie in Vertretung der Interessen schwerbehinderter Menschen;ja;80;220;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54301;011;Veröffentlichungen und Fachinformationen;ja;80;1323;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;54501;011;Konferenzen, Tagungen, Messen und Ausstellungen;ja;81;439;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;63403;011;Zuweisungen an den Versorgungsfonds;ja;81;7451;;
11;Bundesministerium für Arbeit und Soziales;A;;1111;Zentral veranschlagte Verwaltungseinnahmen und -ausgaben;97288;880;Einsparungen flexibilisierter Mittel im Epl. 11;ja;82;-1200;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1112;Bundesministerium;11999;011;Vermischte Einnahmen; ;84;30;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1112;Bundesministerium;13201;011;Erlöse aus der Veräußerung von beweglichen Sachen; ;84;0;;
11;Bundesministerium für Arbeit und Soziales;A;Sächliche Verwaltungsausgaben;1112;Bundesministerium;51802;011;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;84;13160;;
11;Bundesministerium für Arbeit und Soziales;A;Sächliche Verwaltungsausgaben;1112;Bundesministerium;54401;165;Forschung, Untersuchungen und Ähnliches;nein;85;6000;;
11;Bundesministerium für Arbeit und Soziales;A;Besondere Finanzierungsausgaben;1112;Bundesministerium;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;86;0;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;41201;011;Kosten der Tätigkeit der Bundeswahlbeauftragten oder des Bundeswahlbeauftragten für die Durchführung der Wahlen zu den Organen der Sozialversicherungsträger;ja;86;25;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;42101;011;Bezüge der Bundesministerin und der Parlamentarischen Staatssekretäre;ja;87;464;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;42201;011;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;87;40209;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;42202;011;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;87;3279;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;42709;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;87;4301;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;42801;011;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;88;18603;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;45301;011;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;88;300;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;51101;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;88;2540;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;51401;011;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;88;200;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;51701;011;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;88;7645;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;51801;011;Mieten und Pachten;ja;89;609;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;51901;011;Unterhaltung der Grundstücke und baulichen Anlagen;ja;89;700;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;52501;011;Aus- und Fortbildung;ja;89;1525;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;52701;011;Dienstreisen;ja;89;1988;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;53201;011;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;89;4300;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;53999;011;Vermischte Verwaltungsausgaben;ja;90;480;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;71101;011;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;90;1000;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;71201;011;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;90;581;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;81101;011;Erwerb von Fahrzeugen;ja;90;0;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;81201;011;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;91;600;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;81202;011;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;91;1261;;
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;41211;011;Aufwandsentschädigung für die Beauftragte oder den Beauftragten der Bundesregierung für die Belange behinderter Menschen;ja;91;0;01;Beauftragte oder Beauftragter der Bundesregierung für die Belange behinderter Menschen
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;42719;011;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;91;64;01;Beauftragte oder Beauftragter der Bundesregierung für die Belange behinderter Menschen
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;51111;011;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;91;13;01;Beauftragte oder Beauftragter der Bundesregierung für die Belange behinderter Menschen
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;51411;011;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;92;19;01;Beauftragte oder Beauftragter der Bundesregierung für die Belange behinderter Menschen
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;51811;011;Mieten und Pachten;ja;92;5;01;Beauftragte oder Beauftragter der Bundesregierung für die Belange behinderter Menschen
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;52711;011;Dienstreisen;ja;92;82;01;Beauftragte oder Beauftragter der Bundesregierung für die Belange behinderter Menschen
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;54711;011;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;92;54;01;Beauftragte oder Beauftragter der Bundesregierung für die Belange behinderter Menschen
11;Bundesministerium für Arbeit und Soziales;A;;1112;Bundesministerium;81111;011;Erwerb von Fahrzeugen;ja;92;0;01;Beauftragte oder Beauftragter der Bundesregierung für die Belange behinderter Menschen
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;11101;313;Gebühren, sonstige Entgelte; ;96;80;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;11999;313;Vermischte Einnahmen; ;96;550;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;12401;313;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;97;73;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;13201;313;Erlöse aus der Veräußerung von beweglichen Sachen; ;97;7;;
11;Bundesministerium für Arbeit und Soziales;E;Übrige Einnahmen;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;28201;313;Förderungs- und Kostenbeiträge Dritter; ;98;0;;
11;Bundesministerium für Arbeit und Soziales;E;Übrige Einnahmen;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;98;0;;
11;Bundesministerium für Arbeit und Soziales;A;Sächliche Verwaltungsausgaben;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51802;313;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;99;10878;;
11;Bundesministerium für Arbeit und Soziales;A;Zuweisungen und Zuschüsse (ohne Investitionen);1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;68402;313;Verbesserung des Gefahrenschutzes im Haushalt;nein;99;70;;
11;Bundesministerium für Arbeit und Soziales;A;Zuweisungen und Zuschüsse (ohne Investitionen);1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;68601;313;Beiträge an Verbände, Vereine, Gesellschaften, Organisationen und Einrichtungen;nein;100;24;;
11;Bundesministerium für Arbeit und Soziales;A;Besondere Finanzierungsausgaben;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;100;0;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;42201;313;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;101;10738;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;42202;313;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;101;78;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;42301;313;Sold, Zulagen und Zuwendungen für Zivildienstleistende;ja;101;0;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;42709;313;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;101;2662;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;42801;313;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;102;22452;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;45301;313;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;102;42;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51101;313;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;102;1552;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51401;313;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;102;70;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51701;313;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;102;3797;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51801;313;Mieten und Pachten;ja;103;42;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51901;313;Unterhaltung der Grundstücke und baulichen Anlagen;ja;103;180;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;52501;313;Aus- und Fortbildung;ja;103;585;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;52701;313;Dienstreisen;ja;103;450;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;53201;313;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;103;839;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;53999;313;Vermischte Verwaltungsausgaben;ja;103;131;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;54401;313;Forschung, Untersuchungen und Ähnliches;ja;104;2600;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;71101;313;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;104;400;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;71201;313;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;105;0;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;81101;313;Erwerb von Fahrzeugen;ja;105;20;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;81201;313;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;105;400;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;81202;313;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;105;1001;;
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;42719;313;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;106;852;01;Durchführung fachlicher Aufgaben
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51111;313;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;106;334;01;Durchführung fachlicher Aufgaben
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;53919;313;Vermischte Verwaltungsausgaben;ja;106;79;01;Durchführung fachlicher Aufgaben
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;81211;313;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;106;535;01;Durchführung fachlicher Aufgaben
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51121;313;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;107;50;02;Deutsche Arbeitsschutzausstellung (DASA)
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;51421;313;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;107;100;02;Deutsche Arbeitsschutzausstellung (DASA)
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;53222;313;Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT);ja;107;2100;02;Deutsche Arbeitsschutzausstellung (DASA)
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;54321;313;Veröffentlichungen und Fachinformationen;ja;108;435;02;Deutsche Arbeitsschutzausstellung (DASA)
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;81223;313;Erwerb von Exponaten, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Maschinen;ja;108;800;02;Deutsche Arbeitsschutzausstellung (DASA)
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;42739;313;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;109;189;03;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;52731;313;Dienstreisen;ja;109;15;03;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;54731;313;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;109;195;03;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
11;Bundesministerium für Arbeit und Soziales;A;;1113;Bundesanstalt für Arbeitsschutz und Arbeitsmedizin;81231;313;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;110;0;03;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1114;Bundesarbeitsgericht;11101;051;Gebühren, sonstige Entgelte; ;114;1000;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1114;Bundesarbeitsgericht;11999;051;Vermischte Einnahmen; ;114;25;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1114;Bundesarbeitsgericht;13201;051;Erlöse aus der Veräußerung von beweglichen Sachen; ;114;0;;
11;Bundesministerium für Arbeit und Soziales;A;Sächliche Verwaltungsausgaben;1114;Bundesarbeitsgericht;51802;051;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;115;2001;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;41201;051;Entschädigungen der ehrenamtlichen Richterinnen und Richter;ja;115;80;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;42201;051;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;115;6479;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;42202;051;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;116;977;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;42709;051;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;116;240;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;42801;051;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;116;3439;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;45301;051;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;116;189;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;51101;051;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;116;530;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;51401;051;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;116;12;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;51701;051;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;117;950;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;51801;051;Mieten und Pachten;ja;117;90;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;51901;051;Unterhaltung der Grundstücke und baulichen Anlagen;ja;117;200;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;52501;051;Aus- und Fortbildung;ja;117;68;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;52701;051;Dienstreisen;ja;117;25;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;53201;051;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;118;278;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;53999;051;Vermischte Verwaltungsausgaben;ja;118;53;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;71101;051;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;118;25;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;71201;051;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;118;0;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;81101;051;Erwerb von Fahrzeugen;ja;118;0;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;81201;051;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;118;30;;
11;Bundesministerium für Arbeit und Soziales;A;;1114;Bundesarbeitsgericht;81202;051;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;119;229;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1115;Bundessozialgericht;11101;051;Gebühren, sonstige Entgelte; ;122;775;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1115;Bundessozialgericht;11999;051;Vermischte Einnahmen; ;122;10;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1115;Bundessozialgericht;12401;051;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;122;104;;
11;Bundesministerium für Arbeit und Soziales;E;Verwaltungseinnahmen;1115;Bundessozialgericht;13201;051;Erlöse aus der Veräußerung von beweglichen Sachen; ;122;0;;
11;Bundesministerium für Arbeit und Soziales;A;Sächliche Verwaltungsausgaben;1115;Bundessozialgericht;51802;051;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;123;2705;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;41201;051;Entschädigungen der ehrenamtlichen Richterinnen und Richter;ja;123;50;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;42201;051;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;123;8034;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;42202;051;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;124;634;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;42709;051;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;124;268;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;42801;051;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;124;3574;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;45301;051;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;124;70;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;51101;051;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;124;624;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;51401;051;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;124;10;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;51701;051;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;125;565;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;51801;051;Mieten und Pachten;ja;125;44;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;51901;051;Unterhaltung der Grundstücke und baulichen Anlagen;ja;125;60;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;52501;051;Aus- und Fortbildung;ja;125;99;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;52701;051;Dienstreisen;ja;125;12;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;53201;051;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;126;140;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;53999;051;Vermischte Verwaltungsausgaben;ja;126;50;;
11;Bundesministerium für Arbeit und Soziales;A;;1115;Bundessozialgericht;71101;051;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;126;10;;
