einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;81221;719;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;27;440;02;Ausgaben im Zusammenhang mit der Erhebung der Lkw-Maut
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;81222;719;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;27;20829;02;Ausgaben im Zusammenhang mit der Erhebung der Lkw-Maut
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;83121;790;Erwerb von Geschäftsanteilen an der Toll Collect GmbH;nein;27;48000;02;Ausgaben im Zusammenhang mit der Erhebung der Lkw-Maut
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;88321;722;Zuweisungen an kommunale Baulastträger nach § 11  Bundesfernstraßenmautgesetz (BFStrMG);nein;27;160000;02;Ausgaben im Zusammenhang mit der Erhebung der Lkw-Maut
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;42231;719;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;nein;28;13236;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;42739;719;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;28;1236;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;42831;719;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;nein;28;13905;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;45331;719;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;nein;28;174;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;51131;719;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;nein;28;3569;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;51431;719;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;nein;28;320;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;51731;719;Bewirtschaftung der Grundstücke, Gebäude und Räume;nein;28;582;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;51831;719;Mieten und Pachten;nein;28;58;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;51832;719;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;28;1521;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;51931;719;Unterhaltung der Grundstücke und baulichen Anlagen;nein;28;169;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;52531;719;Aus- und Fortbildung;nein;29;191;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;52631;059;Gerichts- und ähnliche Kosten;nein;29;37;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;52632;790;Sachverständige, Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;nein;29;20285;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;52731;719;Dienstreisen;nein;29;1018;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;53231;719;Aufträge und Dienstleistungen im Bereich Informationstechnik;nein;29;4100;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;53232;719;Behördenspezifische fachbezogene Verwaltungsausgaben (ohne IT);nein;29;0;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;53234;719;Ausgaben für den Einzug der Infrastrukturabgabe;nein;29;0;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;53939;719;Vermischte Verwaltungsausgaben;nein;29;779;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;54331;719;Veröffentlichungen und Fachinformationen;nein;29;50;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;63433;719;Zuweisungen an den Versorgungsfonds;nein;29;2901;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;71131;719;Kleine Neu-﻿, Um- und Erweiterungsbauten;nein;29;969;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;81131;719;Erwerb von Fahrzeugen;nein;29;8723;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;81231;719;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;29;1209;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1201;Bundesfernstraßen;81232;719;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;29;11362;03;Ausgaben im Zusammenhang mit der Vorbereitung der Erhebung der Infrastrukturabgabe
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1202;Bundesschienenwege;11999;742;Vermischte Einnahmen; ;33;2000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1202;Bundesschienenwege;12101;742;Gewinne aus Beteiligungen; ;33;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1202;Bundesschienenwege;18101;742;Rückzahlung von Darlehen für Investitionen in die Schienenwege der Eisenbahnen des Bundes; ;33;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1202;Bundesschienenwege;28101;045;Einnahmen aus der Nutzung und Vermietung von vorgehaltenen Einrichtungen der zivilen Notfallvorsorge und des Krisenmanagements; ;33;150;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1202;Bundesschienenwege;28102;742;Rückzahlungen von Zuwendungen; ;33;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1202;Bundesschienenwege;28701;742;Einnahmen für Schienenwegevorhaben auf der Grundlage von internationalen Vereinbarungen; ;33;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1202;Bundesschienenwege;54401;742;Forschung, Untersuchungen und Ähnliches;nein;34;4000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1202;Bundesschienenwege;68204;742;Abgeltung übermäßiger Belastungen der Eisenbahnen des Bundes aus dem Betrieb und der Erhaltung höhengleicher Kreuzungen mit Straßen aller Baulastträger;nein;34;75600;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1202;Bundesschienenwege;68207;045;Zuschuss an die DB AG für die Wahrnehmung von Aufgaben der zivilen Notfallvorsorge und des Krisenmanagements;nein;34;3800;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;83101;742;Erhöhung des Eigenkapitals der Deutschen Bahn AG;nein;35;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;86101;742;Darlehen für Investitionen in die Schienenwege der Eisenbahnen des Bundes;nein;35;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89101;742;Baukostenzuschüsse für Investitionen in die Schienenwege der Eisenbahnen des Bundes;nein;35;1637950;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89103;742;Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich der Eisenbahnen des Bundes;nein;36;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89104;742;Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung der Verkehrsinfrastruktur im Bereich der Eisenbahnen des Bundes;nein;36;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89105;742;Maßnahmen zur Lärmsanierung an bestehenden Schienenwegen der Eisenbahnen des Bundes;nein;37;176000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89106;742;Ausrüstung der deutschen Infrastruktur und von rollendem Material mit dem Europäischen Zugsicherungssystem ERTMS (European Rail Traffic Management System);nein;38;144966;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89107;045;Investitionszuschüsse an die DB AG für Zwecke der zivilen Notfallvorsorge und des Krisenmanagements;nein;38;3091;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89108;742;Förderinitiative zur Elektrifizierung regionaler Schienenstrecken;nein;39;5000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89109;742;Förderinitiative zur Attraktivitätssteigerung und Barrierefreiheit von Bahnhöfen;nein;39;10600;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;53214;742;Ausgaben für die Überwachung und Bewertung des Netzzustandes;nein;40;2227;01;Infrastrukturbeitrag des Bundes für die Erhaltung der Schienenwege der Eisenbahnen des Bundes
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;89111;742;Baukostenzuschüsse für einen Infrastrukturbeitrag zur Erhaltung der Schienenwege der Eisenbahnen des Bundes;nein;40;3500000;01;Infrastrukturbeitrag des Bundes für die Erhaltung der Schienenwege der Eisenbahnen des Bundes
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;74521;722;Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast Bund);nein;41;12780;02;Eisenbahnkreuzungsmaßnahmen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;88221;723;Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast: Länder);nein;41;17900;02;Eisenbahnkreuzungsmaßnahmen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;88321;725;Kostendrittel des Bundes an Kreuzungsmaßnahmen nach § 13 Abs. 1 Satz 2 Eisenbahnkreuzungsgesetz (EKrG) (Baulast: Kommunen);nein;41;50350;02;Eisenbahnkreuzungsmaßnahmen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1202;Bundesschienenwege;88323;725;Zuschüsse nach § 17 Eisenbahnkreuzungsgesetz (EKrG);nein;41;0;02;Eisenbahnkreuzungsmaßnahmen
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1203;Bundeswasserstraßen;11101;712;Gebühren, sonstige Entgelte; ;44;26100;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1203;Bundeswasserstraßen;13201;712;Erlöse aus der Veräußerung von beweglichen Sachen; ;44;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;51101;731;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;nein;45;11000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;51401;731;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;nein;45;73400;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52101;731;Unterhaltung der Bundeswasserstraßen;nein;45;77331;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52102;731;Betrieb der Anlagen an Bundeswasserstraßen;nein;46;37000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52103;731;Unterhaltung und Betrieb des Kommunikationsnetzes der Wasserstraßen- und Schifffahrtsverwaltung;nein;46;4300;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52104;731;Aufwendungen für die maritime Notfallvorsorge, den verkehrsbezogenen Feuerschutz und den zivilen Such- und Rettungsdienst;nein;46;40600;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;52105;731;Aufwendungen für Planungs-﻿, Prüfungs- und Bauüberwachungsaufgaben;nein;46;21000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1203;Bundeswasserstraßen;54701;731;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;46;20695;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1203;Bundeswasserstraßen;63201;731;Erstattung von Verwaltungsausgaben an die Länder für die Wahrnehmung von Bundesaufgaben und für die Bauleitung;nein;46;90;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;71101;731;Kleine Neu-﻿, Um- und Erweiterungsbauten;nein;46;4800;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;71201;731;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;nein;47;2500;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;75201;731;Baukostenzuschüsse der Europäischen Union für Investitionen in Transeuropäische Verkehrsnetze im Bereich der Bundeswasserstraßen;nein;48;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;75202;731;Baukostenzuschüsse des Europäischen Fonds für regionale Entwicklung für Verkehrsinfrastrukturvorhaben im Bereich der Bundeswasserstraßen;nein;48;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;78001;731;Erhaltung der verkehrlichen Infrastruktur;nein;48;250170;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;78002;731;Ersatz-﻿, Aus- und Neubaumaßnahmen an Bundeswasserstraßen;nein;49;556060;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;78004;731;Aus- und Neubau von Betriebswegen an Bundeswasserstraßen;nein;50;1087;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;78005;731;Wiederherstellung der ökologischen Durchgängigkeit an Bundeswasserstraßen;nein;50;10000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81101;731;Erwerb von Fahrzeugen;nein;50;63095;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81102;731;Beschaffung von Fahrzeugen und Geräten für die maritime Notfallvorsorge;nein;52;75000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81201;731;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;52;3000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81202;731;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;53;3300;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;82101;731;Ankauf von unbebauten Grundstücken;nein;54;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;42729;731;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;54;5205;02;Forschung und Entwicklung
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;54421;731;Forschung, Untersuchungen und Ähnliches;nein;54;5606;02;Forschung und Entwicklung
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;54721;731;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;54;350;02;Forschung und Entwicklung
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1203;Bundeswasserstraßen;81221;731;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;55;340;02;Forschung und Entwicklung
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1204;Digitale Infrastruktur;11999;692;Vermischte Einnahmen; ;57;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1204;Digitale Infrastruktur;28101;692;Rückzahlungen von Zuwendungen; ;57;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1204;Digitale Infrastruktur;53101;692;Studien, Gutachten und Projektbegleitung zur Entwicklung und Fortschreibung innovativer Breitbandanwendungen;nein;57;650;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1204;Digitale Infrastruktur;54601;772;Kosten des Bundes für Breitbandbüro, Breitbandatlas;nein;57;3200;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1204;Digitale Infrastruktur;68302;692;Umrüstung des GSM-R-Funksystems zur Erhöhung der Störfestigkeit;nein;57;15000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1204;Digitale Infrastruktur;68303;692;Umsetzung der 5x5G-Strategie;nein;58;41500;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1204;Digitale Infrastruktur;68304;165;Förderung der Computerspieleentwicklung auf Bundesebene;nein;58;50000;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1204;Digitale Infrastruktur;68501;165;Förderung von innovativen Ideen zum Thema Breitband;nein;58;25;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1204;Digitale Infrastruktur;68602;729;Umsetzung der Strategie automatisiertes und vernetztes Fahren;nein;59;54700;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;88202;692;Zuweisungen an die Länder aus der Vergabe der 700 MHz- und 1,5 GHz-Frequenzen ("Digitale Dividende II");nein;59;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;89201;731;Digitale Testfelder in Häfen, an Wasserstraßen und Bahnstrecken;nein;59;7600;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;89402;692;Zuschüsse zu den Umstellungskosten aus der Freigabe von Frequenzen ("Digitale Dividende");nein;59;100;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;89403;692;Unterstützung des flächendeckenden Breitbandausbaus;nein;60;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Ausgaben für Investitionen;1204;Digitale Infrastruktur;89404;692;Zuschüsse für Billigkeitsleistungen infolge umstellungsbedingter Kosten bei Rundfunk und Nutzern drahtloser Produktionsmittel;nein;60;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1204;Digitale Infrastruktur;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;60;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1204;Digitale Infrastruktur;54411;165;Forschung, Untersuchungen und Ähnliches;nein;61;1950;01;Digitale Innovationen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1204;Digitale Infrastruktur;68611;692;Zuschüsse für innovative Forschung im Rahmen der Digitalen Infrastruktur und Gesellschaft;nein;61;38512;01;Digitale Innovationen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1204;Digitale Infrastruktur;89411;692;Förderung und Entwicklung von Informations- und Kommunikationstechnischen (IKT-)Infrastrukturen;nein;62;1000;01;Digitale Innovationen
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1204;Digitale Infrastruktur;54422;790;Building Information Modeling (BIM) Kompetenzzentrum;nein;62;2600;02;Building Information Modeling (BIM)
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Besondere Finanzierungsausgaben;1204;Digitale Infrastruktur;68621;692;Zuschüsse für innovative Forschung im Bereich Building Information Modeling;nein;62;903;02;Building Information Modeling (BIM)
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1205;Luft- und Raumfahrt;11101;750;Gebühren, sonstige Entgelte; ;66;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Verwaltungseinnahmen;1205;Luft- und Raumfahrt;12101;750;Gewinne aus der Beteiligung des Bundes an Flughäfen; ;66;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;16102;750;Zinsen von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist; ;66;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;18201;750;Tilgung von Darlehen an Flughafengesellschaften, an denen der Bund beteiligt ist; ;66;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;26101;750;Erstattung von Beiträgen zu internationalen Flugsicherungsorganisationen aus dem Gebührenaufkommen der DFS Deutsche Flugsicherung GmbH; ;66;128223;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;34101;046;Beitrag von EUMETSAT für die Entwicklung und den Bau des Erdbeobachtungsinstruments "METimage"; ;67;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;E;Übrige Einnahmen;1205;Luft- und Raumfahrt;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;67;0;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Sächliche Verwaltungsausgaben;1205;Luft- und Raumfahrt;54401;165;Forschung, Untersuchungen und Ähnliches;nein;67;770;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1205;Luft- und Raumfahrt;67101;750;Erstattung von Einnahmeausfällen der DFS Deutsche Flugsicherung GmbH aufgrund von Gebührenbefreiungen;nein;67;23585;;
12;Bundesministerium für Verkehr und digitale Infrastruktur;A;Zuweisungen und Zuschüsse (ohne Investitionen);1205;Luft- und Raumfahrt;68201;045;Erstattung von Verwaltungskosten an die DFS Deutsche Flugsicherung GmbH für Aufgaben der zivilen Verteidigung;nein;67;203;;
