einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
09;Bundesministerium für Wirtschaft und Energie;A;;0916;Bundesamt für Wirtschaft und Ausfuhrkontrolle;71101;610;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;142;198;;
09;Bundesministerium für Wirtschaft und Energie;A;;0916;Bundesamt für Wirtschaft und Ausfuhrkontrolle;81101;610;Erwerb von Fahrzeugen;ja;142;92;;
09;Bundesministerium für Wirtschaft und Energie;A;;0916;Bundesamt für Wirtschaft und Ausfuhrkontrolle;81201;610;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;142;614;;
09;Bundesministerium für Wirtschaft und Energie;A;;0916;Bundesamt für Wirtschaft und Ausfuhrkontrolle;81202;610;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;143;994;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0917;Bundeskartellamt;11101;610;Gebühren, sonstige Entgelte; ;146;8000;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0917;Bundeskartellamt;11201;610;Geldstrafen, Geldbußen und Gerichtskosten; ;146;180000;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0917;Bundeskartellamt;11999;610;Vermischte Einnahmen; ;146;26;;
09;Bundesministerium für Wirtschaft und Energie;E;Übrige Einnahmen;0917;Bundeskartellamt;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;146;0;;
09;Bundesministerium für Wirtschaft und Energie;A;Sächliche Verwaltungsausgaben;0917;Bundeskartellamt;51802;610;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;147;819;;
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0917;Bundeskartellamt;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;147;0;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;42201;610;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;147;14089;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;42203;610;Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst;ja;147;0;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;42709;610;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;147;388;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;42801;610;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;148;5849;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;45301;610;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;148;50;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;51101;610;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;148;929;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;51701;610;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;148;786;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;51801;610;Mieten und Pachten;ja;148;1868;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;51901;610;Unterhaltung der Grundstücke und baulichen Anlagen;ja;148;135;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;52501;610;Aus- und Fortbildung;ja;148;160;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;52701;610;Dienstreisen;ja;148;180;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;53201;610;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;148;2187;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;53999;610;Vermischte Verwaltungsausgaben;ja;148;83;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;71101;610;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;148;0;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;71201;610;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;148;0;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;81101;610;Erwerb von Fahrzeugen;ja;148;20;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;81201;610;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);ja;149;130;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;81202;610;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;149;1500;;
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;42211;610;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;149;0;01;Monopolkommission
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;42719;610;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;149;530;01;Monopolkommission
09;Bundesministerium für Wirtschaft und Energie;A;;0917;Bundeskartellamt;42811;610;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;149;845;01;Monopolkommission
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);11101;019;Gebühren, sonstige Entgelte; ;152;83615;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);11102;019;Gebühren und Auslagen aus der Durchführung des Gesetzes zur Entwicklung und Förderung der Windenergie auf See (WindSeeG); ;153;0;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);11201;019;Geldstrafen, Geldbußen und Gerichtskosten; ;153;450;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);11902;019;Leistungen der Länder zur Durchführung von Aufträgen; ;153;0;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);11999;019;Vermischte Einnahmen; ;153;100;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);12401;019;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;153;36;;
09;Bundesministerium für Wirtschaft und Energie;E;Verwaltungseinnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);13201;019;Erlöse aus der Veräußerung von beweglichen Sachen; ;154;120;;
09;Bundesministerium für Wirtschaft und Energie;E;Übrige Einnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;154;0;;
09;Bundesministerium für Wirtschaft und Energie;E;Übrige Einnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;154;0;;
09;Bundesministerium für Wirtschaft und Energie;E;Übrige Einnahmen;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);38201;890;Einnahmen von Gebühren für die Energieregulierung im Auftrag der Länder und von Ausgleichsabgaben nach dem Postgesetz und von Abgaben zugunsten eines Vermittlungsdienstes für Hörgeschädigte; ;154;0;;
09;Bundesministerium für Wirtschaft und Energie;A;Sächliche Verwaltungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);51802;019;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;155;15000;;
09;Bundesministerium für Wirtschaft und Energie;A;Zuweisungen und Zuschüsse (ohne Investitionen);0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);68101;051;Entschädigung in unbilligen Härtefällen gem. § 113a des Telekommunikationsgesetzes (TKG);nein;155;5000;;
09;Bundesministerium für Wirtschaft und Energie;A;Zuweisungen und Zuschüsse (ohne Investitionen);0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);68701;019;Beiträge an internationale Organisationen;nein;155;132;;
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;155;0;;
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;155;0;;
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);98201;890;Erstattungen von Gebühren für die Energieregulierung an die Länder und Ausgleichsleistungen nach dem Postgesetz und Leistungen an einen Vermittlungsdienst für Hörgeschädigte;nein;155;0;;
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42211;019;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;nein;156;1737;01;Ausgaben zur Durchführung von Voruntersuchungen nach dem WindSeeG durch das BSH
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42719;019;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;156;0;01;Ausgaben zur Durchführung von Voruntersuchungen nach dem WindSeeG durch das BSH
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42811;019;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;nein;156;950;01;Ausgaben zur Durchführung von Voruntersuchungen nach dem WindSeeG durch das BSH
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);52711;019;Dienstreisen;nein;156;10;01;Ausgaben zur Durchführung von Voruntersuchungen nach dem WindSeeG durch das BSH
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);53919;019;Vermischte Verwaltungsausgaben;nein;156;195;01;Ausgaben zur Durchführung von Voruntersuchungen nach dem WindSeeG durch das BSH
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);81211;019;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für Verwaltungszwecke (ohne IT);nein;156;50;01;Ausgaben zur Durchführung von Voruntersuchungen nach dem WindSeeG durch das BSH
09;Bundesministerium für Wirtschaft und Energie;A;Besondere Finanzierungsausgaben;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);81212;019;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;nein;156;396;01;Ausgaben zur Durchführung von Voruntersuchungen nach dem WindSeeG durch das BSH
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42101;019;Bezüge der Präsidentin oder des Präsidenten und der Vizepräsidentinnen oder der Vizepräsidenten der Bundesnetzagentur;ja;157;458;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42201;019;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;157;116499;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42202;019;Bezüge und Nebenleistungen der beamteten Hilfskräfte;ja;157;0;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42203;019;Bezüge der Anwärterinnen und Anwärter sowie Nebenleistungen der Beamtinnen und Beamten auf Widerruf im Vorbereitungsdienst;ja;157;159;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42709;019;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;157;2930;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);42801;019;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;157;15981;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);45301;019;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;158;450;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);45999;019;Vermischte Personalausgaben;ja;158;1000;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);51101;019;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände, Software, Wartung;ja;158;11004;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);51401;019;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;158;880;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);51701;019;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;158;8100;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);51801;019;Mieten und Pachten;ja;158;1762;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);51901;019;Unterhaltung der Grundstücke und baulichen Anlagen;ja;158;500;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);52501;019;Aus- und Fortbildung;ja;158;1495;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);52701;019;Dienstreisen;ja;158;3500;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);53201;019;Aufträge und Dienstleistungen im Bereich Informationstechnik;ja;159;7828;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);53999;019;Vermischte Verwaltungsausgaben;ja;159;3195;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);54401;019;Forschung, Untersuchungen und Ähnliches;ja;159;4104;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);68609;019;Mitgliedsbeiträge und sonstige Zuschüsse für laufende Zwecke im Inland geringeren Umfangs;ja;160;2;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);71101;019;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;160;2900;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);71201;019;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;ja;160;0;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);81101;019;Erwerb von Fahrzeugen;ja;160;682;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);81202;019;Erwerb von Anlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen sowie Software im Bereich Informationstechnik;ja;161;6786;;
09;Bundesministerium für Wirtschaft und Energie;A;;0918;Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen (Bundesnetzagentur);81203;019;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen für den technischen Bereich in der Telekommunikation sowie für Verwaltungszwecke;ja;161;6000;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1001;Landwirtschaftliche Sozialpolitik;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;9;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1001;Landwirtschaftliche Sozialpolitik;63601;226;Zuschüsse zur Alterssicherung der Landwirte;nein;9;2310000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1001;Landwirtschaftliche Sozialpolitik;63602;223;Zuschüsse zur landwirtschaftlichen Unfallversicherung;nein;9;178000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1001;Landwirtschaftliche Sozialpolitik;63603;226;Zuschüsse zur Gewährung einer Rente an Kleinlandwirte bei Landabgabe (Landabgaberente);nein;9;21000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1001;Landwirtschaftliche Sozialpolitik;63604;224;Zuschüsse zur Krankenversicherung der Landwirte;nein;9;1410000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1001;Landwirtschaftliche Sozialpolitik;63605;229;Zuschüsse zur Zusatzaltersversorgung für Arbeitnehmer in der Land- und Forstwirtschaft;nein;10;32000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1001;Landwirtschaftliche Sozialpolitik;63606;229;Zuschüsse zur Förderung der Einstellung der landwirtschaftlichen Erwerbstätigkeit;nein;10;1700;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1001;Landwirtschaftliche Sozialpolitik;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;10;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1002;Gesundheitlicher Verbraucherschutz und Ernährung;38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;12;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1002;Gesundheitlicher Verbraucherschutz und Ernährung;67101;314;Erstattung der Verwaltungskosten des Bundesinstituts für Risikobewertung;nein;12;91897;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1002;Gesundheitlicher Verbraucherschutz und Ernährung;68404;522;Information der Verbraucherinnen und Verbraucher;nein;12;17000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1002;Gesundheitlicher Verbraucherschutz und Ernährung;68501;522;Zuschuss an die Deutsche Gesellschaft für Ernährung e. V.;nein;13;4336;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1002;Gesundheitlicher Verbraucherschutz und Ernährung;89301;314;Zuschüsse für Investitionen des Bundesinstituts für Risikobewertung;nein;13;4643;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1002;Gesundheitlicher Verbraucherschutz und Ernährung;98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;13;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";11909;521;Vermischte Einnahmen; ;25;8000;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";13301;521;Einnahmen aus Veräußerung von Vermögenswerten; ;25;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";15201;521;Zinsen aus Darlehen zur Förderung der Flurbereinigung; ;25;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";15202;521;Zinsen von Darlehen für einzelbetriebliche Maßnahmen und ländliche Siedlung; ;25;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";16201;521;Zinsen von verschiedenen Darlehen; ;25;1;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";17201;521;Tilgung von Darlehen zur Förderung der Flurbereinigung; ;25;2000;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";17202;521;Tilgung von Darlehen für einzelbetriebliche Maßnahmen und ländliche Siedlung; ;25;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";18201;521;Tilgung von verschiedenen Darlehen; ;25;4;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";38103;890;Verrechnungseinnahmen gemäß § 61 BHO außerhalb der Tit. 381 .1 und 381 .7; ;25;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";98103;890;Verrechnungsausgaben gemäß § 61 BHO außerhalb der Tit. 981 .1 und 981 .7;nein;25;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";63290;521;Bundesanteil zur Finanzierung der Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes" (ohne Investitionen);nein;26;140000;01;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes"
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";63291;521;Bundesanteil zur Finanzierung der Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes" - Ländliche Entwicklung (ohne Investitionen);nein;26;5000;01;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes"
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";88290;521;Bundesanteil zur Finanzierung der Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes" (Investitionen);nein;26;450000;01;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes"
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";88293;521;Bundesanteil zur Finanzierung der Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes" - Ländliche Entwicklung (Investitionen);nein;26;35000;01;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes"
10;Bundesministerium für Ernährung und Landwirtschaft;A;Besondere Finanzierungsausgaben;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";88291;625;Bundesanteil zur Finanzierung des Sonderrahmenplanes für Maßnahmen des Küstenschutzes in Folge des Klimawandels;nein;27;25000;02;Sonderrahmenplan für Maßnahmen des Küstenschutzes in Folge des Klimawandels
